regionName	Date	GovernmentResponseIndex
North Dakota	01-2021	54.27083333333333
North Dakota	02-2021	50.885416666666664
North Dakota	03-2021	51.40625
North Dakota	04-2021	51.041666666666664
North Dakota	05-2021	48.958333333333336
North Dakota	06-2021	48.958333333333336
North Dakota	07-2021	48.958333333333336
North Dakota	08-2021	53.645833333333336
North Dakota	09-2021	52.864583333333336
North Dakota	10-2021	49.739583333333336
North Dakota	11-2021	46.614583333333336
North Dakota	12-2021	46.614583333333336
Ohio	01-2020	0.0
Ohio	02-2020	13.020833333333334
Ohio	03-2020	45.833333333333336
Ohio	04-2020	67.1875
Ohio	05-2020	65.625
Ohio	06-2020	65.10416666666667
Ohio	07-2020	66.66666666666667
Ohio	08-2020	63.541666666666664
Ohio	09-2020	60.93749999999999
Ohio	10-2020	56.770833333333336
Ohio	11-2020	56.770833333333336
Ohio	12-2020	61.354166666666664
Ohio	01-2021	61.354166666666664
Ohio	02-2021	60.520833333333336
Ohio	03-2021	60.520833333333336
Ohio	04-2021	60.9375
Ohio	05-2021	60.9375
Ohio	06-2021	50.0
Ohio	07-2021	50.0
Ohio	08-2021	46.875
Ohio	09-2021	45.572916666666664
Ohio	10-2021	41.40625
Ohio	11-2021	38.28125
Ohio	12-2021	41.40625
Oklahoma	01-2020	0.0
Oklahoma	02-2020	13.020833333333334
Oklahoma	03-2020	28.645833333333332
Oklahoma	04-2020	66.92708333333334
Oklahoma	05-2020	55.208333333333336
Oklahoma	06-2020	50.0
Oklahoma	07-2020	47.395833333333336
Oklahoma	08-2020	41.145833333333336
Oklahoma	09-2020	40.625
Oklahoma	10-2020	40.625
Oklahoma	11-2020	42.1875
Oklahoma	12-2020	47.03125
Oklahoma	01-2021	51.19791666666667
Oklahoma	02-2021	51.19791666666667
Oklahoma	03-2021	50.88541666666667
Oklahoma	04-2021	53.38541666666667
Oklahoma	05-2021	49.47916666666667
Oklahoma	06-2021	51.82291666666667
Oklahoma	07-2021	50.78125
Oklahoma	08-2021	49.739583333333336
Oklahoma	09-2021	50.520833333333336
Oklahoma	10-2021	49.479166666666664
Oklahoma	11-2021	43.229166666666664
Oklahoma	12-2021	50.0
Oregon	01-2020	0.0
Oregon	02-2020	9.895833333333334
Oregon	03-2020	36.979166666666664
Oregon	04-2020	68.22916666666667
Oregon	05-2020	65.625
Oregon	06-2020	58.59375000000001
Oregon	07-2020	62.50000000000001
Oregon	08-2020	60.41666666666667
Oregon	09-2020	55.20833333333333
Oregon	10-2020	60.41666666666666
Oregon	11-2020	60.41666666666666
Oregon	12-2020	58.33333333333333
Oregon	01-2021	62.08333333333333
Oregon	02-2021	62.08333333333333
Oregon	03-2021	62.08333333333333
Oregon	04-2021	63.64583333333333
Oregon	05-2021	71.35416666666667
Oregon	06-2021	66.66666666666667
Oregon	07-2021	50.0
Oregon	08-2021	43.75
Oregon	09-2021	42.1875
Oregon	10-2021	42.1875
Oregon	11-2021	42.1875
Oregon	12-2021	39.0625
Pennsylvania	01-2020	0.0
Pennsylvania	02-2020	13.020833333333334
Pennsylvania	03-2020	38.54166666666667
Pennsylvania	04-2020	70.3125
Pennsylvania	05-2020	67.96875
Pennsylvania	06-2020	62.239583333333336
Pennsylvania	07-2020	67.96875
Pennsylvania	08-2020	64.84375
Pennsylvania	09-2020	61.71875
Pennsylvania	10-2020	61.19791666666667
Pennsylvania	11-2020	61.19791666666667
Pennsylvania	12-2020	68.125
Pennsylvania	01-2021	62.91666666666667
Pennsylvania	02-2021	64.16666666666667
Pennsylvania	03-2021	53.75000000000001
Pennsylvania	04-2021	56.25000000000001
Pennsylvania	05-2021	55.46875000000001
Pennsylvania	06-2021	48.177083333333336
Pennsylvania	07-2021	44.270833333333336
Pennsylvania	08-2021	41.145833333333336
Pennsylvania	09-2021	40.10416666666667
Pennsylvania	10-2021	46.09375
Pennsylvania	11-2021	44.010416666666664
Pennsylvania	12-2021	46.09375
Rhode Island	01-2020	0.0
Rhode Island	02-2020	16.145833333333336
Rhode Island	03-2020	45.833333333333336
Rhode Island	04-2020	70.3125
Rhode Island	05-2020	73.4375
Rhode Island	06-2020	69.79166666666666
Rhode Island	07-2020	72.91666666666667
Rhode Island	08-2020	69.79166666666667
Rhode Island	09-2020	71.875
Rhode Island	10-2020	71.875
Rhode Island	11-2020	72.39583333333334
Rhode Island	12-2020	75.72916666666667
Rhode Island	01-2021	70.72916666666667
Rhode Island	02-2021	67.08333333333333
Rhode Island	03-2021	66.25
Rhode Island	04-2021	66.25
Rhode Island	05-2021	68.75
Rhode Island	06-2021	57.291666666666664
Rhode Island	07-2021	50.520833333333336
Rhode Island	08-2021	46.875
Rhode Island	09-2021	46.875
Rhode Island	10-2021	43.75
Rhode Island	11-2021	38.54166666666667
Rhode Island	12-2021	41.66666666666667
South Carolina	01-2020	0.0
South Carolina	02-2020	13.020833333333334
South Carolina	03-2020	44.270833333333336
South Carolina	04-2020	67.70833333333334
South Carolina	05-2020	64.58333333333334
South Carolina	06-2020	51.5625
South Carolina	07-2020	55.989583333333336
South Carolina	08-2020	54.947916666666664
South Carolina	09-2020	52.864583333333336
South Carolina	10-2020	54.427083333333336
South Carolina	11-2020	54.427083333333336
South Carolina	12-2020	54.114583333333336
South Carolina	01-2021	55.364583333333336
South Carolina	02-2021	56.614583333333336
South Carolina	03-2021	58.385416666666664
South Carolina	04-2021	52.864583333333336
South Carolina	05-2021	52.083333333333336
South Carolina	06-2021	52.083333333333336
South Carolina	07-2021	52.083333333333336
South Carolina	08-2021	48.958333333333336
South Carolina	09-2021	40.364583333333336
South Carolina	10-2021	40.364583333333336
South Carolina	11-2021	34.114583333333336
South Carolina	12-2021	38.020833333333336
South Dakota	01-2020	0.0
South Dakota	02-2020	9.895833333333334
South Dakota	03-2020	34.895833333333336
South Dakota	04-2020	55.46875000000001
South Dakota	05-2020	47.13541666666667
South Dakota	06-2020	49.21875
South Dakota	07-2020	49.21875
South Dakota	08-2020	46.09375
South Dakota	09-2020	39.322916666666664
South Dakota	10-2020	39.322916666666664
South Dakota	11-2020	41.40625
South Dakota	12-2020	41.614583333333336
South Dakota	01-2021	44.42708333333333
South Dakota	02-2021	44.42708333333333
South Dakota	03-2021	47.760416666666664
South Dakota	04-2021	48.177083333333336
South Dakota	05-2021	46.09375
South Dakota	06-2021	46.875
South Dakota	07-2021	46.875
South Dakota	08-2021	41.666666666666664
South Dakota	09-2021	37.239583333333336
South Dakota	10-2021	37.239583333333336
South Dakota	11-2021	33.854166666666664
South Dakota	12-2021	36.979166666666664
Tennessee	01-2020	0.0
Tennessee	02-2020	9.895833333333334
Tennessee	03-2020	27.083333333333332
Tennessee	04-2020	69.79166666666667
Tennessee	05-2020	65.625
Tennessee	06-2020	59.37499999999999
Tennessee	07-2020	61.71874999999999
Tennessee	08-2020	55.46874999999999
Tennessee	09-2020	51.822916666666664
Tennessee	10-2020	51.041666666666664
Tennessee	11-2020	50.0
Tennessee	12-2020	54.0625
Tennessee	01-2021	63.697916666666664
Tennessee	02-2021	58.74999999999999
Tennessee	03-2021	56.56250000000001
Tennessee	04-2021	51.04166666666667
Tennessee	05-2021	47.91666666666667
Tennessee	06-2021	44.79166666666667
Tennessee	07-2021	44.79166666666667
Tennessee	08-2021	41.66666666666667
Tennessee	09-2021	44.270833333333336
Tennessee	10-2021	40.364583333333336
Tennessee	11-2021	37.239583333333336
Tennessee	12-2021	38.020833333333336
Texas	01-2020	0.0
Texas	02-2020	9.895833333333334
Texas	03-2020	38.020833333333336
Texas	04-2020	67.1875
Texas	05-2020	62.760416666666664
Texas	06-2020	49.479166666666664
Texas	07-2020	59.114583333333336
Texas	08-2020	53.90625
Texas	09-2020	50.260416666666664
Texas	10-2020	48.95833333333333
Texas	11-2020	51.04166666666666
Texas	12-2020	52.29166666666666
Texas	01-2021	57.91666666666666
Texas	02-2021	53.48958333333333
Texas	03-2021	50.625
Texas	04-2021	53.125
Texas	05-2021	52.08333333333333
Texas	06-2021	46.614583333333336
Texas	07-2021	46.614583333333336
Texas	08-2021	48.177083333333336
Texas	09-2021	51.30208333333333
Texas	10-2021	48.958333333333336
Texas	11-2021	40.885416666666664
Texas	12-2021	40.885416666666664
Utah	01-2020	0.0
Utah	02-2020	9.895833333333334
Utah	03-2020	35.93750000000001
Utah	04-2020	57.8125
Utah	05-2020	51.041666666666664
Utah	06-2020	51.822916666666664
Utah	07-2020	54.166666666666664
Utah	08-2020	48.95833333333333
Utah	09-2020	44.27083333333333
Utah	10-2020	44.79166666666667
Utah	11-2020	48.69791666666667
Utah	12-2020	47.395833333333336
Utah	01-2021	45.208333333333336
Utah	02-2021	44.166666666666664
Utah	03-2021	45.416666666666664
Utah	04-2021	45.3125
Utah	05-2021	46.09375
Utah	06-2021	45.052083333333336
Utah	07-2021	45.052083333333336
Utah	08-2021	44.010416666666664
Utah	09-2021	44.53125
Utah	10-2021	39.322916666666664
Utah	11-2021	37.239583333333336
Utah	12-2021	39.06250000000001
Vermont	01-2020	0.0
Vermont	02-2020	13.020833333333334
Vermont	03-2020	41.14583333333333
Vermont	04-2020	67.1875
Vermont	05-2020	75.0
Vermont	06-2020	71.35416666666667
Vermont	07-2020	66.14583333333334
Vermont	08-2020	61.45833333333333
Vermont	09-2020	59.63541666666667
Vermont	10-2020	61.71875000000001
Vermont	11-2020	69.27083333333333
Vermont	12-2020	71.77083333333333
Vermont	01-2021	74.89583333333333
Vermont	02-2021	74.89583333333333
Vermont	03-2021	74.0625
Vermont	04-2021	70.62500000000001
Vermont	05-2021	64.0625
Vermont	06-2021	48.958333333333336
Vermont	07-2021	45.833333333333336
Vermont	08-2021	42.708333333333336
Vermont	09-2021	43.75000000000001
Vermont	10-2021	39.06250000000001
Vermont	11-2021	35.93750000000001
Vermont	12-2021	39.06250000000001
Virginia	01-2020	0.0
Virginia	02-2020	9.895833333333334
Virginia	03-2020	36.458333333333336
Virginia	04-2020	59.37500000000001
Virginia	05-2020	64.0625
Virginia	06-2020	64.58333333333333
Virginia	07-2020	56.25000000000001
Virginia	08-2020	53.90625000000001
Virginia	09-2020	50.78125000000001
Virginia	10-2020	50.78125000000001
Virginia	11-2020	53.12500000000001
Virginia	12-2020	66.04166666666667
Virginia	01-2021	70.41666666666667
Virginia	02-2021	65.72916666666667
Virginia	03-2021	60.520833333333336
Virginia	04-2021	56.87500000000001
Virginia	05-2021	56.770833333333336
Virginia	06-2021	51.04166666666667
Virginia	07-2021	43.75000000000001
Virginia	08-2021	40.62500000000001
Virginia	09-2021	39.06250000000001
Virginia	10-2021	35.93750000000001
Virginia	11-2021	32.8125
Virginia	12-2021	35.93750000000001
Washington	01-2020	0.0
Washington	02-2020	13.020833333333334
Washington	03-2020	42.708333333333336
Washington	04-2020	68.75
Washington	05-2020	67.96875
Washington	06-2020	62.239583333333336
Washington	07-2020	64.32291666666666
Washington	08-2020	62.23958333333333
Washington	09-2020	62.23958333333333
Washington	10-2020	62.23958333333333
Washington	11-2020	63.28125
Washington	12-2020	65.625
Washington	01-2021	68.125
Washington	02-2021	66.5625
Washington	03-2021	66.04166666666667
Washington	04-2021	69.79166666666667
Washington	05-2021	69.79166666666667
Washington	06-2021	58.333333333333336
Washington	07-2021	43.22916666666667
Washington	08-2021	41.66666666666667
Washington	09-2021	41.66666666666667
Washington	10-2021	38.54166666666667
Washington	11-2021	35.41666666666667
Washington	12-2021	38.54166666666667
Washington DC	01-2020	0.0
Washington DC	02-2020	9.895833333333334
Washington DC	03-2020	38.54166666666667
Washington DC	04-2020	70.83333333333333
Washington DC	05-2020	73.95833333333333
Washington DC	06-2020	67.70833333333333
Washington DC	07-2020	64.58333333333333
Washington DC	08-2020	68.75000000000001
Washington DC	09-2020	64.0625
Washington DC	10-2020	64.0625
Washington DC	11-2020	64.0625
Washington DC	12-2020	66.5625
Washington DC	01-2021	71.77083333333334
Washington DC	02-2021	70.41666666666667
Washington DC	03-2021	70.41666666666667
Washington DC	04-2021	69.27083333333334
Washington DC	05-2021	61.458333333333336
Washington DC	06-2021	56.25
Washington DC	07-2021	53.125
Washington DC	08-2021	52.083333333333336
Washington DC	09-2021	50.520833333333336
Washington DC	10-2021	50.520833333333336
Washington DC	11-2021	47.395833333333336
Washington DC	12-2021	51.5625
West Virginia	01-2020	0.0
West Virginia	02-2020	9.895833333333334
West Virginia	03-2020	25.520833333333332
West Virginia	04-2020	63.02083333333334
West Virginia	05-2020	64.58333333333334
West Virginia	06-2020	61.458333333333336
West Virginia	07-2020	60.93750000000001
West Virginia	08-2020	58.854166666666664
West Virginia	09-2020	59.37500000000001
West Virginia	10-2020	57.81250000000001
West Virginia	11-2020	56.25000000000001
West Virginia	12-2020	56.25000000000001
West Virginia	01-2021	62.083333333333336
West Virginia	02-2021	62.083333333333336
West Virginia	03-2021	61.04166666666667
West Virginia	04-2021	63.54166666666667
West Virginia	05-2021	50.0
West Virginia	06-2021	46.354166666666664
West Virginia	07-2021	46.354166666666664
West Virginia	08-2021	44.270833333333336
West Virginia	09-2021	42.708333333333336
West Virginia	10-2021	42.708333333333336
West Virginia	11-2021	37.239583333333336
West Virginia	12-2021	41.40625
Wisconsin	01-2020	0.0
Wisconsin	02-2020	13.020833333333334
Wisconsin	03-2020	39.06249999999999
Wisconsin	04-2020	66.66666666666667
Wisconsin	05-2020	64.32291666666667
Wisconsin	06-2020	57.81249999999999
Wisconsin	07-2020	59.37499999999999
Wisconsin	08-2020	56.24999999999999
Wisconsin	09-2020	54.166666666666664
Wisconsin	10-2020	56.770833333333336
Wisconsin	11-2020	53.645833333333336
Wisconsin	12-2020	56.145833333333336
Wisconsin	01-2021	56.145833333333336
Wisconsin	02-2021	58.489583333333336
Wisconsin	03-2021	56.927083333333336
Wisconsin	04-2021	59.895833333333336
Wisconsin	05-2021	60.677083333333336
Wisconsin	06-2021	49.479166666666664
Wisconsin	07-2021	46.354166666666664
Wisconsin	08-2021	45.3125
Wisconsin	09-2021	40.625
Wisconsin	10-2021	40.625
Wisconsin	11-2021	40.625
Wisconsin	12-2021	43.75
Wyoming	01-2020	0.0
Wyoming	02-2020	13.020833333333334
Wyoming	03-2020	35.9375
Wyoming	04-2020	64.58333333333334
Wyoming	05-2020	64.58333333333334
Wyoming	06-2020	61.979166666666664
Wyoming	07-2020	59.89583333333333
Wyoming	08-2020	59.89583333333333
Wyoming	09-2020	53.125
Wyoming	10-2020	54.166666666666664
Wyoming	11-2020	55.208333333333336
Wyoming	12-2020	62.708333333333336
Wyoming	01-2021	61.041666666666664
Wyoming	02-2021	61.041666666666664
Wyoming	03-2021	57.916666666666664
Wyoming	04-2021	54.739583333333336
Wyoming	05-2021	54.6875
Wyoming	06-2021	49.479166666666664
Wyoming	07-2021	49.479166666666664
Wyoming	08-2021	46.354166666666664
Wyoming	09-2021	41.927083333333336
Wyoming	10-2021	41.927083333333336
Wyoming	11-2021	38.802083333333336
Wyoming	12-2021	41.927083333333336
